dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,best_epoch,training_time_seconds
Cricket,linear_conv_random_pe,1,,,,,2.4959,0.0833,0.5049,6,12,1197,86,72,22,1,41.12
Cricket,linear_conv_learnable_random_pe,1,0.7591,0.9768,0.6045,1.0,0.8115,0.8194,0.507,6,12,1197,86,72,22,87,87.41
Cricket,linear_conv_sinusoidal,1,0.0587,0.9884,0.1331,1.0,0.3337,0.9028,0.5052,6,12,1197,86,72,22,68,78.09
Cricket,linear_conv_learnable_sinusoidal,1,0.0186,1.0,0.0676,1.0,0.3135,0.9166,0.5052,6,12,1197,86,72,22,49,68.32
Cricket,linear_conv_0_8_gaussian_fpe,1,0.6153,0.9535,0.5002,1.0,0.638,0.8472,0.507,6,12,1197,86,72,22,49,68.7
Cricket,linear_conv_1_sinc_fpe,1,0.8537,0.8255,0.6418,1.0,0.7522,0.9028,0.507,6,12,1197,86,72,22,100,92.4
Cricket,linear_conv_2_sinc_fpe,1,0.5897,0.9768,0.5198,1.0,0.6212,0.8889,0.507,6,12,1197,86,72,22,75,80.99
Cricket,linear_conv_5_sinc_fpe,1,0.1406,1.0,0.1914,1.0,0.3248,0.8889,0.5053,6,12,1197,86,72,22,33,63.82
Cricket,linear_no_pe,2,,,,,2.715,0.0694,0.5038,6,12,1197,86,72,22,1,39.44
Cricket,linear_conv_random_pe,2,0.4192,0.9535,0.4211,1.0,0.5185,0.9166,0.5052,6,12,1197,86,72,22,48,67.55
Cricket,linear_conv_learnable_random_pe,2,0.4135,0.9884,0.3752,1.0,0.4787,0.9027,0.5052,6,12,1197,86,72,22,100,92.55
Cricket,linear_conv_sinusoidal,2,0.7763,0.9651,0.6705,1.0,0.7683,0.7778,0.507,6,12,1197,86,72,22,80,84.63
Cricket,linear_conv_learnable_sinusoidal,2,0.0064,1.0,0.0811,1.0,0.2055,0.9444,0.5052,6,12,1197,86,72,22,58,76.22
Cricket,linear_conv_0_8_gaussian_fpe,2,0.6153,0.9535,0.5002,1.0,0.638,0.8472,0.507,6,12,1197,86,72,22,49,68.35
Cricket,linear_conv_1_sinc_fpe,2,0.8537,0.8255,0.6418,1.0,0.7522,0.9028,0.507,6,12,1197,86,72,22,100,89.83
Cricket,linear_conv_2_sinc_fpe,2,0.5897,0.9768,0.5198,1.0,0.6212,0.8889,0.507,6,12,1197,86,72,22,75,81.33
Cricket,linear_conv_5_sinc_fpe,2,0.1406,1.0,0.1914,1.0,0.3248,0.8889,0.5053,6,12,1197,86,72,22,33,62.99
Cricket,linear_no_pe,3,0.2281,0.9884,0.2066,1.0,0.3285,0.9028,0.504,6,12,1197,86,72,22,58,74.53
Cricket,linear_conv_random_pe,3,0.0163,1.0,0.1369,1.0,0.4544,0.875,0.5052,6,12,1197,86,72,22,76,84.3
Cricket,linear_conv_learnable_random_pe,3,0.3997,0.9651,0.3903,1.0,0.5119,0.875,0.5052,6,12,1197,86,72,22,100,91.25
Cricket,linear_conv_sinusoidal,3,0.6276,0.9651,0.564,1.0,0.6705,0.8889,0.507,6,12,1197,86,72,22,54,74.48
Cricket,linear_conv_learnable_sinusoidal,3,0.488,0.9767,0.4293,1.0,0.5866,0.8612,0.5052,6,12,1197,86,72,22,70,78.19
Cricket,linear_conv_0_8_gaussian_fpe,3,0.6153,0.9535,0.5002,1.0,0.638,0.8472,0.507,6,12,1197,86,72,22,49,69.52
Cricket,linear_conv_1_sinc_fpe,3,0.8537,0.8255,0.6418,1.0,0.7522,0.9028,0.507,6,12,1197,86,72,22,100,90.9
Cricket,linear_conv_2_sinc_fpe,3,0.5897,0.9768,0.5198,1.0,0.6212,0.8889,0.507,6,12,1197,86,72,22,75,79.91
Cricket,linear_conv_5_sinc_fpe,3,0.1406,1.0,0.1914,1.0,0.3248,0.8889,0.5053,6,12,1197,86,72,22,33,65.25
Cricket,linear_no_pe,4,0.2731,0.9768,0.1877,1.0,0.3253,0.9028,0.5057,6,12,1197,86,72,22,82,83.81
Cricket,linear_conv_random_pe,4,0.5194,0.9651,0.4761,1.0,0.661,0.8194,0.5052,6,12,1197,86,72,22,58,75.65
Cricket,linear_conv_learnable_random_pe,4,0.1075,1.0,0.1959,1.0,0.3436,0.875,0.5052,6,12,1197,86,72,22,39,68.63
Cricket,linear_conv_sinusoidal,4,0.2883,0.9651,0.3052,1.0,0.4053,0.875,0.5052,6,12,1197,86,72,22,66,78.37
Cricket,linear_conv_learnable_sinusoidal,4,0.0423,1.0,0.1252,1.0,0.2834,0.9306,0.5052,6,12,1197,86,72,22,100,93.49
Cricket,linear_conv_0_8_gaussian_fpe,4,0.6153,0.9535,0.5002,1.0,0.638,0.8472,0.507,6,12,1197,86,72,22,49,66.76
Cricket,linear_conv_1_sinc_fpe,4,0.8537,0.8255,0.6418,1.0,0.7522,0.9028,0.507,6,12,1197,86,72,22,100,92.62
Cricket,linear_conv_2_sinc_fpe,4,0.5897,0.9768,0.5198,1.0,0.6212,0.8889,0.507,6,12,1197,86,72,22,75,80.7
Cricket,linear_conv_5_sinc_fpe,4,0.1406,1.0,0.1914,1.0,0.3248,0.8889,0.5053,6,12,1197,86,72,22,33,63.3
Cricket,linear_no_pe,5,0.1403,1.0,0.1057,1.0,0.2528,0.9444,0.504,6,12,1197,86,72,22,51,69.63
Cricket,linear_conv_random_pe,5,0.0367,1.0,0.1804,1.0,0.3771,0.8473,0.5052,6,12,1197,86,72,22,60,76.49
Cricket,linear_conv_learnable_random_pe,5,0.8509,0.9651,0.7992,1.0,0.8808,0.8472,0.507,6,12,1197,86,72,22,100,91.34
Cricket,linear_conv_sinusoidal,5,0.4422,0.9884,0.3706,1.0,0.53,0.875,0.5052,6,12,1197,86,72,22,56,73.66
Cricket,linear_conv_learnable_sinusoidal,5,0.3195,0.9768,0.239,1.0,0.4185,0.9444,0.5052,6,12,1197,86,72,22,100,90.61
Cricket,linear_conv_0_8_gaussian_fpe,5,0.6153,0.9535,0.5002,1.0,0.638,0.8472,0.507,6,12,1197,86,72,22,49,69.66
Cricket,linear_conv_1_sinc_fpe,5,0.8537,0.8255,0.6418,1.0,0.7522,0.9028,0.507,6,12,1197,86,72,22,100,91.25
Cricket,linear_conv_2_sinc_fpe,5,0.5897,0.9768,0.5198,1.0,0.6212,0.8889,0.507,6,12,1197,86,72,22,75,81.33
Cricket,linear_conv_5_sinc_fpe,5,0.1406,1.0,0.1914,1.0,0.3248,0.8889,0.5053,6,12,1197,86,72,22,33,63.77
Cricket,linear_no_pe,6,0.0255,1.0,0.077,1.0,0.1612,0.9306,0.504,6,12,1197,86,72,22,49,66.4
Cricket,linear_conv_random_pe,6,0.3272,0.9884,0.4948,0.9545,0.5201,0.8472,0.5052,6,12,1197,86,72,22,53,75.04
Cricket,linear_conv_learnable_random_pe,6,,,,,2.5008,0.125,0.5049,6,12,1197,86,72,22,1,41.05
Cricket,linear_conv_sinusoidal,6,0.4762,0.9768,0.3664,1.0,0.5152,0.9166,0.5052,6,12,1197,86,72,22,66,79.48
Cricket,linear_conv_learnable_sinusoidal,6,0.8973,0.9419,0.6676,1.0,0.8906,0.7917,0.507,6,12,1197,86,72,22,42,66.74
Cricket,linear_conv_0_8_gaussian_fpe,6,0.6153,0.9535,0.5002,1.0,0.638,0.8472,0.507,6,12,1197,86,72,22,49,69.71
Cricket,linear_conv_1_sinc_fpe,6,0.8537,0.8255,0.6418,1.0,0.7522,0.9028,0.507,6,12,1197,86,72,22,100,91.85
Cricket,linear_conv_2_sinc_fpe,6,0.5897,0.9768,0.5198,1.0,0.6212,0.8889,0.507,6,12,1197,86,72,22,75,79.74
Cricket,linear_conv_5_sinc_fpe,6,0.1406,1.0,0.1914,1.0,0.3248,0.8889,0.5053,6,12,1197,86,72,22,33,63.93
Cricket,linear_no_pe,7,,,,,2.6639,0.0972,0.5038,6,12,1197,86,72,22,1,39.32
Cricket,linear_conv_random_pe,7,0.2778,0.9535,0.4156,0.9545,0.5805,0.8056,0.5052,6,12,1197,86,72,22,83,88.24
Cricket,linear_conv_learnable_random_pe,7,,,,,2.5087,0.0834,0.5049,6,12,1197,86,72,22,1,41.24
Cricket,linear_conv_sinusoidal,7,0.3465,1.0,0.2679,1.0,0.4549,0.9028,0.5052,6,12,1197,86,72,22,100,92.47
Cricket,linear_conv_learnable_sinusoidal,7,0.0951,0.9884,0.163,1.0,0.3269,0.875,0.5052,6,12,1197,86,72,22,50,69.54
Cricket,linear_conv_0_8_gaussian_fpe,7,0.6153,0.9535,0.5002,1.0,0.638,0.8472,0.507,6,12,1197,86,72,22,49,68.53
Cricket,linear_conv_1_sinc_fpe,7,0.8537,0.8255,0.6418,1.0,0.7522,0.9028,0.507,6,12,1197,86,72,22,100,89.88
Cricket,linear_conv_2_sinc_fpe,7,0.5897,0.9768,0.5198,1.0,0.6212,0.8889,0.507,6,12,1197,86,72,22,75,80.83
Cricket,linear_conv_5_sinc_fpe,7,0.1406,1.0,0.1914,1.0,0.3248,0.8889,0.5053,6,12,1197,86,72,22,33,64.78
Cricket,linear_no_pe,8,0.2833,0.9884,0.2249,1.0,0.3411,0.9028,0.5057,6,12,1197,86,72,22,96,85.86
Cricket,linear_conv_random_pe,8,1.0465,0.9302,0.9141,0.9545,1.0717,0.7639,0.5052,6,12,1197,86,72,22,54,75.07
Cricket,linear_conv_learnable_random_pe,8,0.5241,0.9535,0.493,1.0,0.611,0.875,0.5052,6,12,1197,86,72,22,42,69.77
Cricket,linear_conv_sinusoidal,8,0.149,0.9884,0.1815,1.0,0.2874,0.9167,0.5052,6,12,1197,86,72,22,57,77.18
Cricket,linear_conv_learnable_sinusoidal,8,0.2812,0.9884,0.255,1.0,0.4143,0.9027,0.5052,6,12,1197,86,72,22,100,92.92
Cricket,linear_conv_0_8_gaussian_fpe,8,0.6153,0.9535,0.5002,1.0,0.638,0.8472,0.507,6,12,1197,86,72,22,49,69.91
Cricket,linear_conv_1_sinc_fpe,8,0.8537,0.8255,0.6418,1.0,0.7522,0.9028,0.507,6,12,1197,86,72,22,100,91.02
Cricket,linear_conv_2_sinc_fpe,8,0.5897,0.9768,0.5198,1.0,0.6212,0.8889,0.507,6,12,1197,86,72,22,75,81.37
Cricket,linear_conv_5_sinc_fpe,8,0.1406,1.0,0.1914,1.0,0.3248,0.8889,0.5053,6,12,1197,86,72,22,33,64.16
Cricket,linear_no_pe,9,0.4327,0.9884,0.3173,1.0,0.4174,0.9027,0.5057,6,12,1197,86,72,22,43,64.78
Cricket,linear_conv_random_pe,9,0.0398,1.0,0.1346,1.0,0.3574,0.8889,0.5052,6,12,1197,86,72,22,59,75.89
Cricket,linear_conv_learnable_random_pe,9,0.1385,1.0,0.1844,1.0,0.3434,0.875,0.5052,6,12,1197,86,72,22,55,75.73
Cricket,linear_conv_sinusoidal,9,0.0933,0.9884,0.1303,1.0,0.2076,0.9306,0.5052,6,12,1197,86,72,22,91,89.28
Cricket,linear_conv_learnable_sinusoidal,9,0.1067,1.0,0.113,1.0,0.2383,0.9444,0.5052,6,12,1197,86,72,22,46,67.12
Cricket,linear_conv_0_8_gaussian_fpe,9,0.6153,0.9535,0.5002,1.0,0.638,0.8472,0.507,6,12,1197,86,72,22,49,69.45
Cricket,linear_conv_1_sinc_fpe,9,0.8537,0.8255,0.6418,1.0,0.7522,0.9028,0.507,6,12,1197,86,72,22,100,91.2
Cricket,linear_conv_2_sinc_fpe,9,0.5897,0.9768,0.5198,1.0,0.6212,0.8889,0.507,6,12,1197,86,72,22,75,80.7
Cricket,linear_conv_5_sinc_fpe,9,0.1406,1.0,0.1914,1.0,0.3248,0.8889,0.5053,6,12,1197,86,72,22,33,64.04
Cricket,linear_no_pe,10,0.2657,0.9651,0.2313,1.0,0.3201,0.9583,0.5057,6,12,1197,86,72,22,47,65.78
Cricket,linear_conv_random_pe,10,1.12,0.8721,1.0605,1.0,1.1074,0.8333,0.5052,6,12,1197,86,72,22,69,79.98
Cricket,linear_conv_learnable_random_pe,10,0.1649,0.9884,0.2233,0.9545,0.4266,0.8889,0.5052,6,12,1197,86,72,22,48,70.64
Cricket,linear_conv_sinusoidal,10,0.2157,1.0,0.2134,1.0,0.3229,0.9306,0.5052,6,12,1197,86,72,22,98,91.78
Cricket,linear_conv_learnable_sinusoidal,10,0.4477,0.9651,0.406,1.0,0.601,0.8334,0.507,6,12,1197,86,72,22,97,90.93
Cricket,linear_conv_0_8_gaussian_fpe,10,0.6153,0.9535,0.5002,1.0,0.638,0.8472,0.507,6,12,1197,86,72,22,49,69.35
Cricket,linear_conv_1_sinc_fpe,10,0.8537,0.8255,0.6418,1.0,0.7522,0.9028,0.507,6,12,1197,86,72,22,100,91.99
Cricket,linear_conv_2_sinc_fpe,10,0.5897,0.9768,0.5198,1.0,0.6212,0.8889,0.507,6,12,1197,86,72,22,75,80.04
Cricket,linear_conv_5_sinc_fpe,10,0.1406,1.0,0.1914,1.0,0.3248,0.8889,0.5053,6,12,1197,86,72,22,33,63.84
Handwriting,linear_no_pe,1,,,,,3.4103,0.0365,0.2258,3,26,152,120,850,30,1,30.07
Handwriting,linear_conv_random_pe,1,2.731,0.275,3.209,0.2,3.2896,0.1012,0.2289,3,26,152,120,850,30,12,40.38
Handwriting,linear_conv_learnable_random_pe,1,2.3534,0.4083,3.2889,0.2333,3.2789,0.1235,0.2289,3,26,152,120,850,30,23,45.95
Handwriting,linear_conv_sinusoidal,1,1.5708,0.625,3.2012,0.1667,3.3598,0.1871,0.2272,3,26,152,120,850,30,27,49.23
Handwriting,linear_conv_learnable_sinusoidal,1,1.2878,0.6833,3.2184,0.2333,3.4819,0.1706,0.2272,3,26,152,120,850,30,25,47.56
Handwriting,linear_conv_0_8_gaussian_fpe,1,2.3759,0.275,3.4157,0.1333,3.3792,0.1224,0.229,3,26,152,120,850,30,15,41.93
Handwriting,linear_conv_1_sinc_fpe,1,2.302,0.2917,3.3202,0.1333,3.3845,0.1341,0.229,3,26,152,120,850,30,12,42.33
Handwriting,linear_conv_2_sinc_fpe,1,1.4462,0.6,3.5733,0.1667,3.5289,0.1788,0.2272,3,26,152,120,850,30,20,43.07
Handwriting,linear_conv_5_sinc_fpe,1,1.6136,0.5333,3.3641,0.1333,3.3707,0.1765,0.2272,3,26,152,120,850,30,23,48.02
Handwriting,linear_no_pe,2,,,,,3.41,0.0376,0.2258,3,26,152,120,850,30,1,30.54
Handwriting,linear_conv_random_pe,2,2.1272,0.4417,3.2042,0.2,3.3886,0.1212,0.2272,3,26,152,120,850,30,29,48.77
Handwriting,linear_conv_learnable_random_pe,2,3.0923,0.075,3.3691,0.0667,3.2769,0.0447,0.2269,3,26,152,120,850,30,12,41.68
Handwriting,linear_conv_sinusoidal,2,1.4177,0.6334,3.2287,0.2,3.4617,0.1741,0.2272,3,26,152,120,850,30,28,48.5
Handwriting,linear_conv_learnable_sinusoidal,2,1.5036,0.625,3.2042,0.2,3.4245,0.1612,0.2272,3,26,152,120,850,30,20,43.7
Handwriting,linear_conv_0_8_gaussian_fpe,2,2.3759,0.275,3.4157,0.1333,3.3792,0.1224,0.229,3,26,152,120,850,30,15,41.85
Handwriting,linear_conv_1_sinc_fpe,2,2.302,0.2917,3.3202,0.1333,3.3845,0.1341,0.229,3,26,152,120,850,30,12,39.85
Handwriting,linear_conv_2_sinc_fpe,2,1.4462,0.6,3.5733,0.1667,3.5289,0.1788,0.2272,3,26,152,120,850,30,20,43.43
Handwriting,linear_conv_5_sinc_fpe,2,1.6136,0.5333,3.3641,0.1333,3.3707,0.1765,0.2272,3,26,152,120,850,30,23,47.19
Handwriting,linear_no_pe,3,1.5873,0.675,3.2477,0.2667,3.3373,0.1671,0.226,3,26,152,120,850,30,21,45.11
Handwriting,linear_conv_random_pe,3,,,,,3.287,0.0329,0.2269,3,26,152,120,850,30,1,29.92
Handwriting,linear_conv_learnable_random_pe,3,2.3038,0.3583,3.3875,0.1667,3.3837,0.113,0.2289,3,26,152,120,850,30,12,40.54
Handwriting,linear_conv_sinusoidal,3,3.3431,0.0417,3.1461,0.0667,3.271,0.0647,0.2289,3,26,152,120,850,30,12,42.01
Handwriting,linear_conv_learnable_sinusoidal,3,2.3115,0.35,3.2911,0.1333,3.3543,0.1353,0.2289,3,26,152,120,850,30,19,42.44
Handwriting,linear_conv_0_8_gaussian_fpe,3,2.3759,0.275,3.4157,0.1333,3.3792,0.1224,0.229,3,26,152,120,850,30,15,41.28
Handwriting,linear_conv_1_sinc_fpe,3,2.302,0.2917,3.3202,0.1333,3.3845,0.1341,0.229,3,26,152,120,850,30,12,39.9
Handwriting,linear_conv_2_sinc_fpe,3,1.4462,0.6,3.5733,0.1667,3.5289,0.1788,0.2272,3,26,152,120,850,30,20,42.34
Handwriting,linear_conv_5_sinc_fpe,3,1.6136,0.5333,3.3641,0.1333,3.3707,0.1765,0.2272,3,26,152,120,850,30,23,46.08
Handwriting,linear_no_pe,4,,,,,3.3796,0.0435,0.2258,3,26,152,120,850,30,1,30.03
Handwriting,linear_conv_random_pe,4,2.9888,0.15,3.3568,0.1,3.3475,0.0753,0.2289,3,26,152,120,850,30,13,40.39
Handwriting,linear_conv_learnable_random_pe,4,1.4218,0.6833,3.2988,0.2,3.3803,0.1518,0.2272,3,26,152,120,850,30,24,47.02
Handwriting,linear_conv_sinusoidal,4,1.6133,0.5916,3.0457,0.2333,3.3859,0.18,0.2272,3,26,152,120,850,30,23,47.38
Handwriting,linear_conv_learnable_sinusoidal,4,1.103,0.7917,3.4806,0.2667,3.5911,0.1718,0.2272,3,26,152,120,850,30,24,48.76
Handwriting,linear_conv_0_8_gaussian_fpe,4,2.3759,0.275,3.4157,0.1333,3.3792,0.1224,0.229,3,26,152,120,850,30,15,43.4
Handwriting,linear_conv_1_sinc_fpe,4,2.302,0.2917,3.3202,0.1333,3.3845,0.1341,0.229,3,26,152,120,850,30,12,40.93
Handwriting,linear_conv_2_sinc_fpe,4,1.4462,0.6,3.5733,0.1667,3.5289,0.1788,0.2272,3,26,152,120,850,30,20,42.8
Handwriting,linear_conv_5_sinc_fpe,4,1.6136,0.5333,3.3641,0.1333,3.3707,0.1765,0.2272,3,26,152,120,850,30,23,46.8
Handwriting,linear_no_pe,5,1.4486,0.6833,3.2748,0.2333,3.3282,0.18,0.226,3,26,152,120,850,30,20,41.24
Handwriting,linear_conv_random_pe,5,2.5782,0.3167,3.3234,0.1333,3.3256,0.0941,0.2272,3,26,152,120,850,30,12,41.51
Handwriting,linear_conv_learnable_random_pe,5,,,,,3.2869,0.0435,0.2269,3,26,152,120,850,30,1,31.05
Handwriting,linear_conv_sinusoidal,5,1.7937,0.4583,3.1984,0.1667,3.4767,0.1471,0.2272,3,26,152,120,850,30,22,46.96
Handwriting,linear_conv_learnable_sinusoidal,5,1.2899,0.6916,3.2585,0.2,3.5641,0.1565,0.2272,3,26,152,120,850,30,21,48.01
Handwriting,linear_conv_0_8_gaussian_fpe,5,2.3759,0.275,3.4157,0.1333,3.3792,0.1224,0.229,3,26,152,120,850,30,15,42.39
Handwriting,linear_conv_1_sinc_fpe,5,2.302,0.2917,3.3202,0.1333,3.3845,0.1341,0.229,3,26,152,120,850,30,12,40.91
Handwriting,linear_conv_2_sinc_fpe,5,1.4462,0.6,3.5733,0.1667,3.5289,0.1788,0.2272,3,26,152,120,850,30,20,42.23
Handwriting,linear_conv_5_sinc_fpe,5,1.6136,0.5333,3.3641,0.1333,3.3707,0.1765,0.2272,3,26,152,120,850,30,23,45.56
Handwriting,linear_no_pe,6,2.525,0.275,3.2993,0.1333,3.2708,0.1071,0.2277,3,26,152,120,850,30,24,44.99
Handwriting,linear_conv_random_pe,6,,,,,3.3021,0.0212,0.2269,3,26,152,120,850,30,1,31.6
Handwriting,linear_conv_learnable_random_pe,6,1.229,0.7417,3.1459,0.1667,3.5667,0.1506,0.2272,3,26,152,120,850,30,28,47.65
Handwriting,linear_conv_sinusoidal,6,2.9878,0.1667,3.3287,0.0667,3.3165,0.0906,0.2289,3,26,152,120,850,30,12,42.03
Handwriting,linear_conv_learnable_sinusoidal,6,0.8804,0.8666,3.2457,0.2333,3.7056,0.1671,0.2272,3,26,152,120,850,30,31,53.67
Handwriting,linear_conv_0_8_gaussian_fpe,6,2.3759,0.275,3.4157,0.1333,3.3792,0.1224,0.229,3,26,152,120,850,30,15,42.53
Handwriting,linear_conv_1_sinc_fpe,6,2.302,0.2917,3.3202,0.1333,3.3845,0.1341,0.229,3,26,152,120,850,30,12,39.82
Handwriting,linear_conv_2_sinc_fpe,6,1.4462,0.6,3.5733,0.1667,3.5289,0.1788,0.2272,3,26,152,120,850,30,20,43.33
Handwriting,linear_conv_5_sinc_fpe,6,1.6136,0.5333,3.3641,0.1333,3.3707,0.1765,0.2272,3,26,152,120,850,30,23,47.71
Handwriting,linear_no_pe,7,1.7699,0.525,3.423,0.1333,3.2856,0.1553,0.226,3,26,152,120,850,30,18,41.26
Handwriting,linear_conv_random_pe,7,2.5843,0.3333,3.2835,0.1,3.2569,0.1024,0.2272,3,26,152,120,850,30,12,42.09
Handwriting,linear_conv_learnable_random_pe,7,0.8376,0.8583,3.2276,0.3,3.6564,0.1788,0.2272,3,26,152,120,850,30,25,47.64
Handwriting,linear_conv_sinusoidal,7,,,,,3.3525,0.0353,0.2269,3,26,152,120,850,30,1,32.03
Handwriting,linear_conv_learnable_sinusoidal,7,,,,,3.4429,0.027,0.2269,3,26,152,120,850,30,1,31.41
Handwriting,linear_conv_0_8_gaussian_fpe,7,2.3759,0.275,3.4157,0.1333,3.3792,0.1224,0.229,3,26,152,120,850,30,15,41.26
Handwriting,linear_conv_1_sinc_fpe,7,2.302,0.2917,3.3202,0.1333,3.3845,0.1341,0.229,3,26,152,120,850,30,12,41.1
Handwriting,linear_conv_2_sinc_fpe,7,1.4462,0.6,3.5733,0.1667,3.5289,0.1788,0.2272,3,26,152,120,850,30,20,43.31
Handwriting,linear_conv_5_sinc_fpe,7,1.6136,0.5333,3.3641,0.1333,3.3707,0.1765,0.2272,3,26,152,120,850,30,23,47.89
Handwriting,linear_no_pe,8,,,,,3.4037,0.0482,0.2258,3,26,152,120,850,30,1,29.53
Handwriting,linear_conv_random_pe,8,1.7068,0.6167,3.3221,0.1333,3.496,0.1235,0.2272,3,26,152,120,850,30,27,49.51
Handwriting,linear_conv_learnable_random_pe,8,,,,,3.2727,0.0365,0.2269,3,26,152,120,850,30,1,30.54
Handwriting,linear_conv_sinusoidal,8,1.1966,0.7667,3.2403,0.2,3.6017,0.1459,0.2272,3,26,152,120,850,30,23,47.05
Handwriting,linear_conv_learnable_sinusoidal,8,1.9919,0.4167,3.1699,0.2,3.3818,0.1412,0.2272,3,26,152,120,850,30,24,47.55
Handwriting,linear_conv_0_8_gaussian_fpe,8,2.3759,0.275,3.4157,0.1333,3.3792,0.1224,0.229,3,26,152,120,850,30,15,42.29
Handwriting,linear_conv_1_sinc_fpe,8,2.302,0.2917,3.3202,0.1333,3.3845,0.1341,0.229,3,26,152,120,850,30,12,41.89
Handwriting,linear_conv_2_sinc_fpe,8,1.4462,0.6,3.5733,0.1667,3.5289,0.1788,0.2272,3,26,152,120,850,30,20,42.79
Handwriting,linear_conv_5_sinc_fpe,8,1.6136,0.5333,3.3641,0.1333,3.3707,0.1765,0.2272,3,26,152,120,850,30,23,46.07
Handwriting,linear_no_pe,9,,,,,3.4053,0.0365,0.2258,3,26,152,120,850,30,1,28.79
Handwriting,linear_conv_random_pe,9,2.7027,0.3167,3.151,0.2,3.266,0.1059,0.2289,3,26,152,120,850,30,33,52.69
Handwriting,linear_conv_learnable_random_pe,9,0.909,0.875,3.3514,0.2,3.6976,0.1565,0.2272,3,26,152,120,850,30,23,46.35
Handwriting,linear_conv_sinusoidal,9,2.3111,0.375,3.1709,0.1333,3.353,0.1129,0.2289,3,26,152,120,850,30,21,45.74
Handwriting,linear_conv_learnable_sinusoidal,9,1.6522,0.5833,3.1083,0.1667,3.3974,0.1412,0.2272,3,26,152,120,850,30,24,48.57
Handwriting,linear_conv_0_8_gaussian_fpe,9,2.3759,0.275,3.4157,0.1333,3.3792,0.1224,0.229,3,26,152,120,850,30,15,41.0
Handwriting,linear_conv_1_sinc_fpe,9,2.302,0.2917,3.3202,0.1333,3.3845,0.1341,0.229,3,26,152,120,850,30,12,40.82
Handwriting,linear_conv_2_sinc_fpe,9,1.4462,0.6,3.5733,0.1667,3.5289,0.1788,0.2272,3,26,152,120,850,30,20,43.25
Handwriting,linear_conv_5_sinc_fpe,9,1.6136,0.5333,3.3641,0.1333,3.3707,0.1765,0.2272,3,26,152,120,850,30,23,46.65
Handwriting,linear_no_pe,10,2.158,0.4667,2.9954,0.1333,3.2065,0.1494,0.2277,3,26,152,120,850,30,23,44.96
Handwriting,linear_conv_random_pe,10,3.2947,0.05,3.2492,0.1667,3.287,0.0365,0.2289,3,26,152,120,850,30,20,43.24
Handwriting,linear_conv_learnable_random_pe,10,1.7447,0.5917,3.335,0.1333,3.3009,0.1247,0.2272,3,26,152,120,850,30,17,42.5
Handwriting,linear_conv_sinusoidal,10,1.0654,0.8333,3.0753,0.2,3.4775,0.1871,0.2272,3,26,152,120,850,30,26,47.24
Handwriting,linear_conv_learnable_sinusoidal,10,0.9362,0.8333,3.2844,0.2667,3.5701,0.1929,0.2272,3,26,152,120,850,30,28,49.51
Handwriting,linear_conv_0_8_gaussian_fpe,10,2.3759,0.275,3.4157,0.1333,3.3792,0.1224,0.229,3,26,152,120,850,30,15,41.92
Handwriting,linear_conv_1_sinc_fpe,10,2.302,0.2917,3.3202,0.1333,3.3845,0.1341,0.229,3,26,152,120,850,30,12,39.37
Handwriting,linear_conv_2_sinc_fpe,10,1.4462,0.6,3.5733,0.1667,3.5289,0.1788,0.2272,3,26,152,120,850,30,20,43.51
Handwriting,linear_conv_5_sinc_fpe,10,1.6136,0.5333,3.3641,0.1333,3.3707,0.1765,0.2272,3,26,152,120,850,30,23,48.12
ERing,linear_no_pe,1,0.3746,0.9583,0.4175,1.0,0.7422,0.737,0.2011,4,6,65,24,270,6,40,68.71
ERing,linear_conv_random_pe,1,0.4914,0.875,0.5442,1.0,0.6375,0.7593,0.2005,4,6,65,24,270,6,50,73.87
ERing,linear_conv_learnable_random_pe,1,0.3468,1.0,0.5511,1.0,0.5254,0.8704,0.2005,4,6,65,24,270,6,100,89.04
ERing,linear_conv_sinusoidal,1,0.6992,0.875,0.5766,1.0,0.7129,0.8,0.2022,4,6,65,24,270,6,42,71.73
ERing,linear_conv_learnable_sinusoidal,1,0.0461,1.0,0.1513,1.0,0.2717,0.9185,0.2006,4,6,65,24,270,6,29,66.18
ERing,linear_conv_0_8_gaussian_fpe,1,0.631,0.9167,0.3893,1.0,0.5873,0.8519,0.2023,4,6,65,24,270,6,25,64.13
ERing,linear_conv_1_sinc_fpe,1,0.9162,0.875,0.5197,1.0,0.8258,0.8037,0.2023,4,6,65,24,270,6,44,72.24
ERing,linear_conv_2_sinc_fpe,1,0.9258,0.7917,0.4712,1.0,0.7898,0.8296,0.2023,4,6,65,24,270,6,25,63.42
ERing,linear_conv_5_sinc_fpe,1,0.4448,0.9583,0.4259,1.0,0.4897,0.8741,0.2023,4,6,65,24,270,6,72,80.67
ERing,linear_no_pe,2,0.2458,1.0,0.4036,1.0,0.7279,0.7704,0.1993,4,6,65,24,270,6,64,77.88
ERing,linear_conv_random_pe,2,0.6816,0.875,0.6314,1.0,0.6883,0.8593,0.2022,4,6,65,24,270,6,81,88.06
ERing,linear_conv_learnable_random_pe,2,0.0436,1.0,0.1828,1.0,0.3239,0.9,0.2005,4,6,65,24,270,6,36,68.07
